#Gene	log2(fold-change)array	q-value_array
ARMC3/ARMC3	0.100998082592074	0.254073854379237
IL1RAPL2/IL1RAPL2	0.363335818973851	0.0958672300922964
KRTAP12-1/KRTAP12-1	0.166005474917631	0.265140682260569
HNF1A/HNF1A	0.185845274451613	0.287067747658485
B3GALT4/B3GALT4	0.27795065076034	0.246091876819868
OSCAR/OSCAR	0.0200033904207699	0.419834027691795
TMEM155/TMEM155	0.385574425826175	0.185903441098561
MIXL1/MIXL1	0.298853229283932	0.151651677797398
MYH14/MYH14	0.157086503466425	0.285209388242366
GADD45G/GADD45G	0.0952430890042775	0.298892007534763
LRRC52/LRRC52	0.416879943156936	0.0999053927351958
DNMT3L/DNMT3L	0.187055353138686	0.249140124803128
B3GNT8/B3GNT8	0.31928785948913	0.212390625063706
B3GNT3/B3GNT3	0.103035618088599	0.308176665692658
CNR2/CNR2	0.214764258214569	0.0981067867646595
GPR179/GPR179	0.206185977646416	0.230228008242614
CD200R1L/CD200R1L	0.217475513574782	0.175500110905993
HRH3/HRH3	0.0813693467960367	0.343149682101197
HTR2B/HTR2B	0.36434239048014	0.0847576464713889
CLDN5/CLDN5	0.153793430960533	0.270454272102028
MYOM2/MYOM2	0.270942083445429	0.185041684756283
LRRC55/LRRC55	0.0927266050273662	0.352551217399823
CYP26C1/CYP26C1	0.178686257184748	0.2050128070057
OR5M8/OR5M8	0.158370287496294	0.308743681167384
NAP1L3/NAP1L3	0.122105633574229	0.279560711888607
MSH5/MSH5	0.497528896987804	0.00986217734765496
TCN1/TCN1	0.0747478099174535	0.34798438548632
KRTAP19-2/KRTAP19-2	-0.0413259062987598	0.375772244252538
H1FNT/H1FNT	0.163473585356583	0.295805397801321
OR13C8/OR13C8	-0.0469078910346535	0.342696175962498
NUDT11/NUDT11	0.0557192130238817	0.318338848588501
LILRB1/LILRB1	-0.113948908426106	0.197633113103741
CDH22/CDH22	0.176666803702409	0.275682894379485
OR52M1/OR52M1	0.0817908203855624	0.392007710583816
INA/INA	0.254535808660896	0.191250223450999
CLEC14A/CLEC14A	0.202411281406958	0.190691618266661
PLA2G5/PLA2G5	0.287648510566482	0.216871422627782
PSORS1C1/PSORS1C1	0.303621980340755	0.198890759858247
LPA/LPA	0.845337551422051	0.193247506749185
GJA3/GJA3	0.15273568829288	0.274792506035906
DUSP21/DUSP21	-0.103975504468424	0.275624697719402
GIMAP7/GIMAP7	0.0831468625792704	0.280253993043382
MT4/MT4	0.0893213411578925	0.294207915038303
GSX1/GSX1	-0.190457428650126	0.134144240633053
FGA/FGA	0.198779120583829	0.101219161815819
PNPLA5/PNPLA5	0.145218099773326	0.329572764721741
IFNG/IFNG	0.120755929676886	0.192605246750401
OTOS/OTOS	0.338507663612983	0.182255133013223
TGM6/TGM6	0.134639073607183	0.305353315228243
RETN/RETN	0.187077065829779	0.181269907615182
CCL8/CCL8	0.0255859623552253	0.410986908311754
FOXL2/FOXL2	0.0760704700607393	0.309803360377517
HTR6/HTR6	0.141213808183603	0.318338848588501
KCNQ2/KCNQ2	0.142701100448679	0.269582035703987
CT45A5/CT45A5	0.0551772146975659	0.377876447224673
HTATIP2/HTATIP2	0.173321393486057	0.258927419006157
PRODH/PRODH	0.116453305131128	0.266125870882022
CCDC33/CCDC33	0.186416981222525	0.253075538491541
GPR34/GPR34	0.0273159932278918	0.265513916140738
RBM11/RBM11	0.0730394349565376	0.303029752418776
EPHA6/EPHA6	0.236571140600692	0.18859685882703
NTN1/NTN1	-0.0500925448501591	0.333703702909105
OR10W1/OR10W1	0.146578438639206	0.277920929645201
C15orf53/C15orf53	-0.0971996604380136	0.34519850443848
LHFPL1/LHFPL1	0.179410721060763	0.258279481980987
SPACA4/SPACA4	0.214237867770927	0.29708174247413
FBXL21/FBXL21	0.536595030666344	0.144935927534343
OR2B11/OR2B11	0.188434913513799	0.258325625250941
KLK5/KLK5	0.0413922545850781	0.404696015724208
UNC93A/UNC93A	0.201602690790448	0.198776829542461
CLEC1A/CLEC1A	-0.0054050819405493	0.401991755034993
AEBP1/AEBP1	0.297693033082786	0.185659259284513
PLBD1/PLBD1	0.180787911153026	0.237278926117328
OR9Q1/OR9Q1	0.0559474860897538	0.385805611738387
ANKRD2/ANKRD2	0.178661396920444	0.268778032704976
ISM2/ISM2	0.302928067508346	0.235624288582917
ALX4/ALX4	0.127265625630127	0.326052382671492
CACNA1S/CACNA1S	0.238384447264999	0.239884059412016
OTUD6A/OTUD6A	0.0960803882160299	0.356415775478305
LDHC/LDHC	0.0669265304437342	0.119676223870655
DEFB127/DEFB127	0.0848019151397169	0.272673450214452
PDZRN4/PDZRN4	0.213102226686343	0.174989819373251
RASD1/RASD1	0.127112270726182	0.322130173791347
FEZF2/FEZF2	0.273982086835037	0.177937428159469
LY6H/LY6H	0.177666948434461	0.223629399263889
OR2L8/OR2L8	0.399637065926886	0.0849363131278445
ADH1A/ADH1A	0.0891676228837211	0.188166554390836
TMPRSS11F/TMPRSS11F	0.176128942653241	0.281632337521509
FCRL4/FCRL4	0.231352718027289	0.112575718257498
ZNF280B/ZNF280B	-0.198382682458171	0.119083679642344
KLF14/KLF14	0.256163445477895	0.168273677638968
KCNA5/KCNA5	0.370721211303303	0.145274412567277
C6orf195/C6orf195	0.167343466392858	0.248909470990984
CCDC144NL/CCDC144NL	0.0882273541317206	0.136119444709
FGD5/FGD5	0.159580536891188	0.243376162517493
OR2G3/OR2G3	-0.00911311824576745	0.416880704163689
TRIM10/TRIM10	0.426696825905994	0.117201499782842
C6orf118/C6orf118	0.277190383901208	0.15778703545162
LYNX1/LYNX1	0.21051107854906	0.240315654141661
XG/XG	0.211757155940158	0.310560984212895
PRSS16/PRSS16	0.149157637466832	0.269910962315351
SYNPR/SYNPR	0.445389995421773	0.153687803340578
HIST1H2AH/HIST1H2AH	1.2001538041904	0.0813465815756348
ADAMTS13/ADAMTS13	0.166443028983062	0.315539133597984
TTYH1/TTYH1	0.156293202816171	0.286440670693711
ZMYND12/ZMYND12	0.30351244988648	0.162450056450154
CECR6/CECR6	0.133105405652741	0.307982768786913
CD96/CD96	0.206916966062518	0.192464082623983
C7orf31/C7orf31	-0.739221076529984	0.00528529127912182
C9orf170/C9orf170	0.605363437580071	0.140200219429104
RNF186/RNF186	0.255335880372119	0.251133830979168
MAGEL2/MAGEL2	0.0152242955278817	0.413341939022599
PSORS1C2/PSORS1C2	0.341865129443232	0.244862959265297
ACMSD/ACMSD	0.161454338814736	0.297761940256933
MSLN/MSLN	0.219562981665179	0.264151253894858
DEFA6/DEFA6	0.0200110786982235	0.405642630708477
PPP1R16B/PPP1R16B	0.101126140039421	0.317139479309233
ZNF680/ZNF680	0.267553948890485	0.144915191737127
TSSK1B/TSSK1B	-0.0610187587750994	0.391869906587733
TTC23L/TTC23L	0.520237883179613	0.123437934264281
CLDN20/CLDN20	0.318669660424587	0.223862562021637
HAAO/HAAO	0.285493811742852	0.200113364851284
TLE6/TLE6	0.236019568279788	0.228311987458561
RPL41/RPL41	-0.340023974056772	0.171560959858636
C10orf111/C10orf111	0.309884697457289	0.217374402720561
VSX2/VSX2	0.110745171225468	0.318660075331879
HOXB9/HOXB9	0.243027487893725	0.252661617118096
ITGA9/ITGA9	0.209892387601856	0.242977159034696
NDUFA3/NDUFA3	0.204199499507278	0.0836681115264339
DAOA/DAOA	0.218798841383823	0.210308183002677
FABP4/FABP4	-0.0628193915102062	0.351314054762326
FRZB/FRZB	0.0296300139839335	0.340484443707496
OVCH1/OVCH1	0.0624844702293507	0.369913712073922
CLDN8/CLDN8	0.153727100046471	0.206067013104573
VPS52/VPS52	-0.513886007188011	0.0128580091735314
ORM2/ORM2	-0.114743169019641	0.400141314282021
OR52E8/OR52E8	0.801828376541515	0.128372320435747
GPX3/GPX3	0.22577533242583	0.245960397530078
GPM6B/GPM6B	0.154490639515255	0.282657085997289
KCNMB2/KCNMB2	0.0982811272379863	0.295502332601068
KRT5/KRT5	0.213814970437429	0.23323703333303
OR2F2/OR2F2	0.156142636385969	0.314926549020755
CDH12/CDH12	0.172635457548942	0.199987487718596
ZMAT4/ZMAT4	0.299636478944393	0.18339717924401
PSMA8/PSMA8	0.229280008746061	0.192413176865846
CTAGE1/CTAGE1	0.50562666164305	0.175571815841658
HSD11B1/HSD11B1	-0.0685866074329586	0.300945647970771
KRT6B/KRT6B	-0.0464267766901115	0.365434688578487
OR1S1/OR1S1	0.115619924106248	0.379614294693142
LHFPL3/LHFPL3	0.173989496538999	0.21612745103352
ALS2CR12/ALS2CR12	0.376147119103124	0.0802699639199139
PAQR9/PAQR9	0.328980061946637	0.241589791849155
ASB17/ASB17	0.0391342230751824	0.36001085659526
KCNJ5/KCNJ5	0.0946125663022357	0.375994421873633
TPSD1/TPSD1	0.361086709511799	0.235448736556785
PRAME/PRAME	0.2809619203487	0.214090935312649
TEPP/TEPP	0.140764546605601	0.316381847281215
GNGT2/GNGT2	0.202160385277815	0.235118785290182
SIGLEC7/SIGLEC7	0.224946316429382	0.2050128070057
PANK4/PANK4	0.262268158159916	0.0435813239490745
GSDMD/GSDMD	0.291075862900543	0.170193020792469
ANKRD55/ANKRD55	0.144163700926589	0.270272669047859
DOK7/DOK7	0.306873891273918	0.140082532752638
CYP4F11/CYP4F11	-0.215019538284324	0.1525496121089
ATG16L1/ATG16L1	0.18510318574723	0.0121382349059566
ASB12/ASB12	0.0292011846768739	0.39632275403468
C1orf116/C1orf116	0.331449021611135	0.162450710167226
NXPH1/NXPH1	0.396751182932585	0.132525822764272
RASA3/RASA3	0.362505291619383	0.0229234369281036
PRAMEF1/PRAMEF1	0.30416100694875	0.302348443839837
CDH4/CDH4	0.0368083485372689	0.39909964665411
SERPINB12/SERPINB12	0.0960468141054666	0.308767011932238
AMELY/AMELY	0.281137237243559	0.173153225708696
DHX36/DHX36	-0.807667675169118	0.0871240814829464
TFF3/TFF3	0.118470246792769	0.281075876318411
CUTA/CUTA	-0.063332837485687	0.278512228789601
PYCRL/PYCRL	0.158216987719104	0.176444606581912
SSTR5/SSTR5	0.201131079032337	0.296674480209155
PPP4R4/PPP4R4	0.121824277515096	0.171929811990866
TAS2R20/TAS2R20	0.358172127025488	0.225913322535577
PDYN/PDYN	0.130877869279299	0.322643355446443
SFRP1/SFRP1	0.118459859712419	0.310526964768104
PAPOLB/PAPOLB	0.106950738947502	0.288605996144159
CLIC6/CLIC6	0.136929592943675	0.305650849418093
PRODH2/PRODH2	0.232882459310146	0.274427649078336
BTG3/BTG3	0.979156081958248	0.030019693500477
GATA4/GATA4	0.165790881154288	0.290485289585907
IFITM4P/IFITM4P	0.20463682543765	0.225032470860866
IGF2BP1/IGF2BP1	0.158367190811417	0.303378277529855
CDX1/CDX1	0.168036915176681	0.232058212142755
PRR3/PRR3	0.352788361690386	0.0234209408711447
OR52K2/OR52K2	0.0619320425109266	0.35478319610993
APBA1/APBA1	0.28009146174512	0.213787577741695
RXRB/RXRB	-0.415691271185583	0.0246072545495036
HPSE2/HPSE2	0.140635188811132	0.281553086246537
KRTAP4-12/KRTAP4-12	-0.69886789406898	0.0713291931927715
DNAJB8/DNAJB8	0.269659915127617	0.195280306492324
MUM1L1/MUM1L1	-0.0140393051587861	0.392524459775778
PSTPIP1/PSTPIP1	0.372757405710807	0.179523099895323
CYP26A1/CYP26A1	0.189609665750614	0.177492289772527
ITPK1/ITPK1	-0.0401552953524224	0.331168948596808
CYP39A1/CYP39A1	0.18568590944897	0.243077555981082
TECTA/TECTA	0.106253190045232	0.351244646793028
GZMM/GZMM	0.121169205197227	0.362196020459414
PEBP4/PEBP4	0.232507285006638	0.19823464996723
C18orf12/C18orf12	0.218165762949875	0.251428495042206
PADI1/PADI1	0.0903024759581742	0.317350836257894
PROP1/PROP1	0.316884915214354	0.227463791125702
RPA4/RPA4	0.0196393070016596	0.411081364958123
UPK1A/UPK1A	0.0963030373282885	0.263121289113483
CHRM5/CHRM5	0.151768250156501	0.341660547479003
CLCNKA/CLCNKA	0.218141501910987	0.250018528925896
OR5D14/OR5D14	0.138181532531332	0.328690139196361
DKK2/DKK2	0.268285168749553	0.17399909340655
OXT/OXT	0.181668765899213	0.255619139546949
OR6B3/OR6B3	0.280639994661664	0.195490613239442
HERC2/HERC2	-0.0379536319196257	0.262446940341623
TMEM14E/TMEM14E	0.142226979447482	0.293094915037528
HCST/HCST	0.326145265558936	0.241928204718182
OR8D4/OR8D4	0.149978523035437	0.312944423020303
ACSBG2/ACSBG2	0.213519241874156	0.240815526902738
OR5AP2/OR5AP2	0.397520663554828	0.0595258613570216
CPNE5/CPNE5	0.340181383820013	0.153157884875052
UCMA/UCMA	0.312407216945577	0.221133775759566
A1CF/A1CF	0.161690490155452	0.110614852789474
FIGLA/FIGLA	0.346674584085759	0.237124902600671
TEKT1/TEKT1	0.26276720564053	0.230199918716106
DDX53/DDX53	-0.0170725703888863	0.382248062964329
TAS2R39/TAS2R39	0.261611659162168	0.396813641377258
CLEC4E/CLEC4E	-0.0108460032759437	0.392942158485648
LAIR1/LAIR1	0.271352868694603	0.195769964234605
FGF17/FGF17	0.146819504627936	0.282413301084564
HS3ST1/HS3ST1	0.437966251733553	0.173216489347838
ITGB1BP2/ITGB1BP2	0.222354422301216	0.106323656045532
DKFZp779M0652/DKFZp779M0652	0.246848000520058	0.302100593374911
FOXI2/FOXI2	-0.0362515240051878	0.353308121990223
MRGPRD/MRGPRD	0.32257123403519	0.29982504713034
HYOU1/HYOU1	-0.0486986026447279	0.230435222197906
KRT26/KRT26	0.12016967241232	0.20285551374129
UGT2B10/UGT2B10	-0.109925939363858	0.310749024896759
KLRG2/KLRG2	0.301914571814844	0.189100005661851
SLC7A3/SLC7A3	0.061823759155829	0.344642529721557
ASIP/ASIP	0.0676892407357462	0.404134937979066
ADI1/ADI1	-0.285465240055511	0.100825018905702
CDH10/CDH10	0.0879942712843267	0.257301734300916
LRRC4C/LRRC4C	-0.029471322064143	0.371718122453494
SBNO2/SBNO2	0.148925759374263	0.122997484754782
RPL13AP17/RPL13AP17	0.246896522333831	0.167341250664541
C1orf168/C1orf168	0.193614962969401	0.201981543108345
OR52D1/OR52D1	0.00923392505801566	0.397232223176416
HLA-DRA/HLA-DRA	0.205036478661142	0.0612190252203091
TDRD5/TDRD5	0.264122212872125	0.180876103770178
DNAH12/DNAH12	0.294899251975487	0.155159071760996
PDCL2/PDCL2	0.151872166221422	0.293363913635724
C2orf57/C2orf57	0.277180499290311	0.201322956623872
GHRL/GHRL	0.202007569207148	0.240810856746042
SLC17A3/SLC17A3	0.12428065528749	0.236849777601031
SERF1A/SERF1A	-0.471393872933628	0.145078182851909
FNDC8/FNDC8	0.250968504634083	0.229135173770363
PIP4K2B/PIP4K2B	-0.39471170649372	0.00919542401024264
POM121L12/POM121L12	0.256366432629594	0.273503932661807
HHLA2/HHLA2	0.109836214819976	0.280010133224731
PIK3AP1/PIK3AP1	0.0837689571121479	0.309353190667147
APOBEC2/APOBEC2	-0.1312913847379	0.297670480249797
PRSS21/PRSS21	0.366225209559947	0.187101118937108
ACTC1/ACTC1	-0.175741547373819	0.251063346539721
EPX/EPX	0.111379283189962	0.310731883795126
FAM47B/FAM47B	0.296285306130861	0.312762048494505
WNT3/WNT3	0.111517479434399	0.229648609913017
IL5/IL5	0.0952824158912658	0.300100684943678
LGI4/LGI4	0.123745972807318	0.257083335783301
KRT37/KRT37	0.215110505985251	0.271424706679423
FSCB/FSCB	0.088685020645579	0.225243975684419
PPP1R2P3/PPP1R2P3	0.169240629492478	0.196733868832659
STX19/STX19	0.71711861331335	0.0828792106120683
NTAN1/NTAN1	0.542774805891079	0.0118439005040808
CD300A/CD300A	-0.00233980023549424	0.403057693821306
NUDT16P1/NUDT16P1	0.303808076321352	0.174125816019341
FCGBP/FCGBP	0.128938956588079	0.304425917076513
XRCC6BP1/XRCC6BP1	0.015124006167805	0.388972947560536
DHX16/DHX16	-0.038235435237838	0.282000067214935
SLC22A16/SLC22A16	0.25921547502602	0.169663643627877
SLC10A4/SLC10A4	0.175260156909147	0.219837604955712
OR4X1/OR4X1	-0.0253175139863569	0.384167657882653
OR1I1/OR1I1	0.221710181622563	0.310177238767112
CTAGE3P/CTAGE3P	0.047552406680262	0.355541329833218
TRPV5/TRPV5	0.214467964832685	0.113107205374503
YIPF7/YIPF7	0.147634209378113	0.125221076043987
MYH1/MYH1	0.180930606807112	0.207040818019944
CYP7A1/CYP7A1	0.530102370294321	0.108103162283907
PHF1/PHF1	0.121778182761947	0.132525822764272
MMP27/MMP27	0.124818572186634	0.25781218206702
OR13D1/OR13D1	0.131733901583782	0.253880554261361
VWA1/VWA1	0.216862767198102	0.252411225792697
C10orf107/C10orf107	0.0288932876000349	0.377876447224673
CSRP3/CSRP3	0.0901819402465062	0.229949124073679
MMP20/MMP20	0.157948874199907	0.247004111649125
PRG3/PRG3	-0.0493229029210349	0.31660650321667
ALPP/ALPP	0.151597873841016	0.345339745085023
RSPO2/RSPO2	0.145463877758917	0.27094267826246
RDH8/RDH8	0.285817420965339	0.171997640427093
DGKD/DGKD	-0.105405445986654	0.0512888577111291
OR2T12/OR2T12	0.640907248743222	0.187557952286789
FAM83H/FAM83H	0.100975315203093	0.299957068503484
LILRP2/LILRP2	0.115227320330305	0.30145405411804
GNAO1/GNAO1	0.0154217250012277	0.416395902332127
C11orf53/C11orf53	0.166815969623927	0.227250815392065
MMP23B/MMP23B	-0.487930771605054	0.254971949006646
LIPI/LIPI	0.130175221797111	0.174085906427602
CAPN6/CAPN6	0.335313234427978	0.203161474436796
NPPA/NPPA	0.224283976790719	0.311399621536105
LRTM1/LRTM1	0.21062697768399	0.236394521004381
PHF21B/PHF21B	0.12968427625596	0.303075749761992
C6orf58/C6orf58	0.106066788515877	0.200337518100699
OR6N2/OR6N2	0.468232115178139	0.202933295910177
G6PC2/G6PC2	0.248543616285027	0.176578526316096
CMYA5/CMYA5	0.241160308883031	0.05692713830004
TNF/TNF	0.360889386257437	0.211434014290802
NGFR/NGFR	0.0741162982199437	0.398840338165039
GRM6/GRM6	0.219001339465068	0.182752501815844
KLHL10/KLHL10	0.0784732315602081	0.347639559065396
BMP8A/BMP8A	0.621189036526382	0.118369919907642
OR13H1/OR13H1	0.0712487587574365	0.362406287120408
CRYBB3/CRYBB3	0.219541258243558	0.280135258778117
EDAR/EDAR	0.226856871232089	0.176706649782515
OR10T2/OR10T2	0.0508983708125437	0.356819590198309
PDGFD/PDGFD	0.15852858375666	0.21221842002905
OR6W1P/OR6W1P	0.117189046566348	0.255949016222137
FAM3B/FAM3B	0.128118427227578	0.27719653360735
CAV3/CAV3	0.12198155753373	0.300768299619088
AQP8/AQP8	0.290342893049114	0.193118703640892
KRT77/KRT77	0.1893859516781	0.218550221748807
SPACA1/SPACA1	0.309919311677442	0.173118586349477
PSMC4/PSMC4	0.395756958465491	0.00610428506475055
TCEAL6/TCEAL6	0.510826794031	0.204523413151955
ANKRD22/ANKRD22	0.414671555201211	0.0870740100287858
SELP/SELP	0.0695469806714968	0.237073527518116
HTR1E/HTR1E	0.195762878305816	0.209977597422827
EPS8L3/EPS8L3	0.199483126201241	0.262995134432702
C5orf46/C5orf46	0.208449116328449	0.252359093190901
ROPN1/ROPN1	0.0815044316934387	0.153946263250594
CST8/CST8	0.244308887533484	0.256181114094219
SENP8/SENP8	-0.258581852661212	0.1081859984981
TCEANC/TCEANC	-0.461662503574143	0.0681425547966313
SFTPD/SFTPD	0.0267684327406196	0.407516028893057
CASP14/CASP14	0.0818978040505618	0.342828301647047
POM121L9P/POM121L9P	-0.116027335778178	0.343540937772726
BTNL3/BTNL3	0.327858007229905	0.153142102229583
RGS8/RGS8	0.43331177897104	0.209781033307134
FAM81B/FAM81B	0.172686729238825	0.14885019681745
GAGE12G/GAGE12G	0.0238058462391221	0.406951443660945
BMP7/BMP7	0.122508221695631	0.314277398669895
ARR3/ARR3	0.100063234752599	0.325929793934578
NEFL/NEFL	0.0508878620508714	0.343559272389578
ENTPD2/ENTPD2	0.236655597478524	0.264882095918928
TRGV3/TRGV3	0.499644544434707	0.142538686179602
IL21R/IL21R	0.234573379769972	0.208715432532683
CYP2C9/CYP2C9	0.0818348970131424	0.349467390380358
EPHX4/EPHX4	0.193651474327639	0.200215599090691
FCAR/FCAR	0.144674176890945	0.260289520692133
CST11/CST11	0.209854084962301	0.255158958143167
LRRC61/LRRC61	0.258401651704509	0.204175290805797
HNF4G/HNF4G	-0.0174102231865356	0.407631281280284
SPRR4/SPRR4	0.255364600412173	0.280533359703208
S100B/S100B	0.223150444028654	0.216658104298105
UGT2A3/UGT2A3	0.0590570348988249	0.319782036499227
LRRC19/LRRC19	0.0994124992446945	0.294591607012872
SST/SST	0.313955867023701	0.212847751000054
OLIG1/OLIG1	0.173094907801576	0.293363913635724
PRF1/PRF1	0.235121601903509	0.215328329222299
LST1/LST1	0.412969059915355	0.101205756354723
TCF15/TCF15	-0.0136178576100205	0.391869906587733
OLIG3/OLIG3	0.080719022823044	0.359104815037636
RHOV/RHOV	-0.0816012382753611	0.323050831443476
OR6C76/OR6C76	0.595396141225436	0.162577570627421
MXRA5/MXRA5	0.0516082849379726	0.363227211827361
RAPSN/RAPSN	0.0918306345751805	0.332138188110891
EPHB3/EPHB3	0.193137974375067	0.234026243304796
RAMP3/RAMP3	0.339471086860437	0.15092388338669
CNTN5/CNTN5	0.0717439032623788	0.293057202718081
TSPYL5/TSPYL5	0.349747657228288	0.240521883103228
KRTAP5-6/KRTAP5-6	0.00167470200605435	0.406324535878707
FRS3/FRS3	0.270866352323942	0.196769584809548
FLJ42393/FLJ42393	0.149905383028043	0.193719736530332
OR10A6/OR10A6	0.195821276146261	0.20778275397004
RASGEF1A/RASGEF1A	0.0603841383576013	0.36995514543277
OTOF/OTOF	0.244365650555447	0.214707749664136
TEX14/TEX14	0.0667473879230749	0.327353891567712
SPATC1/SPATC1	0.247003265494402	0.18565927530268
FGFR4/FGFR4	0.180239431376965	0.294928929164687
SLC19A1/SLC19A1	0.149085376491296	0.259991808803423
PPP1R14D/PPP1R14D	0.127723229760561	0.329472646175385
OR10H2/OR10H2	-0.071983430320412	0.356982138168517
FHL5/FHL5	0.0483926226310735	0.242052617826803
TINAGL1/TINAGL1	0.279521675464271	0.207981811678577
C3orf36/C3orf36	0.704260747216906	0.0994609314029971
CWH43/CWH43	0.148334775943838	0.240739259792513
PGLYRP4/PGLYRP4	0.342194985975098	0.132238742418201
NTS/NTS	0.0979023099036372	0.312148543452523
RPS4Y1/RPS4Y1	9.34589193889302e-06	0.419448863713023
FOXE3/FOXE3	-0.00444065541262828	0.408782301323955
ART4/ART4	0.194981827379858	0.270518955691864
PRM1/PRM1	-0.142181889057117	0.270307637296204
EVX1/EVX1	0.214302663057306	0.236913770855731
GPR18/GPR18	0.0936141404818049	0.342633224193689
OR4D2/OR4D2	-0.0792983407925272	0.346973336117235
GP2/GP2	0.0951566703166784	0.318969625408734
HIST1H2BE/HIST1H2BE	-0.365675744818575	0.295502332601068
ALMS1P/ALMS1P	0.385113472037552	0.15092388338669
CD86/CD86	0.196054478180625	0.233567035924843
RGS18/RGS18	0.161273181832645	0.236158510064644
OR52E5/OR52E5	0.425905101314372	0.205249732935735
OR51B6/OR51B6	-0.130923396974866	0.307308022948844
PRSS41/PRSS41	0.20794270530953	0.265995632412555
IBSP/IBSP	0.0386483241252148	0.370928873192429
VN1R3/VN1R3	0.128689156108755	0.182461000982832
RBPJL/RBPJL	0.0893500885746932	0.341441607679615
OR10A4/OR10A4	0.346719597910228	0.261600441108426
OR8B12/OR8B12	0.0915835005380873	0.303875366484271
GABRA1/GABRA1	0.27332684838871	0.231443090072303
HABP2/HABP2	0.145977851597133	0.303379556254935
HTR3D/HTR3D	0.308985335989811	0.164644184019568
APOF/APOF	0.200204247457985	0.182369731390485
RGS1/RGS1	0.13025835829243	0.250987061900632
FN3K/FN3K	0.157503913429738	0.293363913635724
OR4A16/OR4A16	0.0125924772398523	0.365296163462585
PTPRC/PTPRC	0.184694102630235	0.147079103679868
MMP11/MMP11	0.118776033280196	0.307083710256785
XCL1/XCL1	0.0900144253264895	0.34701233209664
C4orf45/C4orf45	0.0820900033454771	0.360594403532479
GSG1L/GSG1L	0.0174166646278527	0.387010595599191
LYPD6B/LYPD6B	0.0649735397076777	0.368066206999823
CASQ1/CASQ1	0.20903849904716	0.247305179260302
IHH/IHH	0.0914971144617455	0.218139994510651
ZNF563/ZNF563	-0.00398539596654852	0.414606655675961
OR10Z1/OR10Z1	0.379614059856243	0.159841210038478
PAGE1/PAGE1	0.327337143478664	0.214524699682613
TRAV8-3/TRAV8-3	0.204942707505117	0.197257033250608
C1orf229/C1orf229	0.0924553570756921	0.266302715401248
NOL4/NOL4	0.167103264856358	0.175902043362625
OR1D5/OR1D5	0.288353328094189	0.175137195628938
SIX6/SIX6	0.255910442831058	0.202568507987359
COL11A2/COL11A2	0.316771887146331	0.220300380006479
CHRNA6/CHRNA6	0.121862872813689	0.305196115181307
ARX/ARX	0.16393566530434	0.303073633391677
NAT8B/NAT8B	0.263977324721068	0.207393044719155
IRX6/IRX6	0.326270776427874	0.200203704645278
HHEX/HHEX	0.308032070558681	0.147384927043639
OR1M1/OR1M1	0.079476125519851	0.392591658771563
INSM1/INSM1	0.143338377467251	0.250083852508
C14orf39/C14orf39	0.0713978802153458	0.253841377012914
KLHL1/KLHL1	0.108381215892455	0.247919213031316
OR51B4/OR51B4	-0.232855277648612	0.316381847281215
SCGB1A1/SCGB1A1	0.32059363669388	0.24068937781116
NEUROD2/NEUROD2	0.0573569131630969	0.395411705616572
CYP2S1/CYP2S1	0.205121589484492	0.23323703333303
TEDDM1/TEDDM1	0.248273585723378	0.148392886378407
MRM1/MRM1	-0.000875762232951157	0.416114398141225
SAG/SAG	0.246957498927378	0.209294763261178
HOXD12/HOXD12	0.385760131301931	0.267658391432554
SPI1/SPI1	0.153428247320536	0.320468629248505
GYS2/GYS2	0.0925718428165802	0.340484443707496
GPRC5D/GPRC5D	0.323577768312724	0.178100282886044
KIF12/KIF12	0.252784688793153	0.204318483133353
SLC22A7/SLC22A7	0.187275723773121	0.250763904216833
RASL12/RASL12	0.177033452419684	0.250921331849423
FRG1/FRG1	-0.421406336939053	0.12341481462564
B4GALNT3/B4GALNT3	0.177644828075973	0.275510591911936
CXCR3/CXCR3	0.047466408309829	0.39844674132778
ZNF132/ZNF132	0.199006080742292	0.239186056139245
LYVE1/LYVE1	0.0955527725384507	0.352737337165828
C16orf47/C16orf47	0.280310000810868	0.233214140156269
KRTAP20-1/KRTAP20-1	0.0536751192984421	0.374430228458678
RNASE7/RNASE7	0.25057687863654	0.255738621743386
ARHGEF15/ARHGEF15	0.213386663335269	0.218882902865194
NPHS2/NPHS2	0.348124102863892	0.11999386789938
TAAR5/TAAR5	0.370117171644939	0.190691618266661
OR10V1/OR10V1	0.177615260532358	0.326851597139102
WDR87/WDR87	0.079108175597401	0.306346474323215
PRSS55/PRSS55	0.12376283705902	0.293041023497541
KRTAP19-5/KRTAP19-5	-0.101493158724109	0.354823951878457
OPCML/OPCML	0.169713252455335	0.293936187391263
LINGO2/LINGO2	-0.10769116076929	0.306148719269912
F13B/F13B	0.00640373321633172	0.402254768839861
AMBN/AMBN	0.247338993063995	0.125111208372355
KIRREL2/KIRREL2	0.192745070283799	0.293057202718081
HRASLS2/HRASLS2	0.432568131714338	0.163327306549308
OR52A5/OR52A5	-0.137576457045561	0.242545309276969
FAM154A/FAM154A	0.161054066668975	0.264151253894858
CCDC38/CCDC38	0.0249494297226904	0.414540791477219
WNT11/WNT11	0.200232764920411	0.243935664315613
SIGLEC12/SIGLEC12	0.223118020293126	0.162603686084917
IFNW1/IFNW1	0.193415327184431	0.259670503473737
